image_url,image_name,latitude,longitude,heading,image_id,n_comparisons,group,weight,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.53221418_-0.080153061_0.jpg,51.53221418_-0.080153061_0,51.53221418,-0.080153061,0,image_430,15,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.53280241_-0.100136367_0.jpg,51.53280241_-0.100136367_0,51.53280241,-0.100136367,0,image_431,15,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.53423891_0.085837982_0.jpg,51.53423891_0.085837982_0,51.53423891,0.085837982,0,image_432,9,very_low,4,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.53423891_0.085837982_90.jpg,51.53423891_0.085837982_90,51.53423891,0.085837982,90,image_433,15,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.53495775_-0.104384219_0.jpg,51.53495775_-0.104384219_0,51.53495775,-0.104384219,0,image_434,19,medium,1.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.53495775_-0.104384219_90.jpg,51.53495775_-0.104384219_90,51.53495775,-0.104384219,90,image_435,15,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.53516408_-0.118076067_90.jpg,51.53516408_-0.118076067_90,51.53516408,-0.118076067,90,image_436,13,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.53544035_-0.122316339_0.jpg,51.53544035_-0.122316339_0,51.53544035,-0.122316339,0,image_437,18,medium,1.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.53544035_-0.122316339_90.jpg,51.53544035_-0.122316339_90,51.53544035,-0.122316339,90,image_438,12,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5361663_-0.125772042_0.jpg,51.5361663_-0.125772042_0,51.5361663,-0.125772042,0,image_439,15,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5361663_-0.125772042_90.jpg,51.5361663_-0.125772042_90,51.5361663,-0.125772042,90,image_440,7,very_low,4,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.53627442_0.035042351_90.jpg,51.53627442_0.035042351_90,51.53627442,0.035042351,90,image_441,18,medium,1.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5365193_0.081416165_0.jpg,51.5365193_0.081416165_0,51.5365193,0.081416165,0,image_442,15,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5365193_0.081416165_90.jpg,51.5365193_0.081416165_90,51.5365193,0.081416165,90,image_443,13,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.53722939_-0.103032619_0.jpg,51.53722939_-0.103032619_0,51.53722939,-0.103032619,0,image_444,7,very_low,4,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.53722939_-0.103032619_90.jpg,51.53722939_-0.103032619_90,51.53722939,-0.103032619,90,image_445,16,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.53750863_0.030904151_0.jpg,51.53750863_0.030904151_0,51.53750863,0.030904151,0,image_446,12,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.53750863_0.030904151_90.jpg,51.53750863_0.030904151_90,51.53750863,0.030904151,90,image_447,16,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5379091_-0.135149297_0.jpg,51.5379091_-0.135149297_0,51.5379091,-0.135149297,0,image_448,12,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.53814777_-0.144465178_90.jpg,51.53814777_-0.144465178_90,51.53814777,-0.144465178,90,image_449,13,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5394039_-0.102419261_0.jpg,51.5394039_-0.102419261_0,51.5394039,-0.102419261,0,image_450,7,very_low,4,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5394039_-0.102419261_90.jpg,51.5394039_-0.102419261_90,51.5394039,-0.102419261,90,image_451,12,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.54082882_0.001302635_90.jpg,51.54082882_0.001302635_90,51.54082882,0.001302635,90,image_452,19,medium,1.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.54098699_-0.038369908_0.jpg,51.54098699_-0.038369908_0,51.54098699,-0.038369908,0,image_453,13,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5428128_0.027392345_0.jpg,51.5428128_0.027392345_0,51.5428128,0.027392345,0,image_454,11,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5428128_0.027392345_90.jpg,51.5428128_0.027392345_90,51.5428128,0.027392345,90,image_455,12,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5445267_-0.175787707_0.jpg,51.5445267_-0.175787707_0,51.5445267,-0.175787707,0,image_456,20,high,1,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.54539423_-0.297146762_0.jpg,51.54539423_-0.297146762_0,51.54539423,-0.297146762,0,image_457,23,high,1,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.54539423_-0.297146762_90.jpg,51.54539423_-0.297146762_90,51.54539423,-0.297146762,90,image_458,16,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.54751716_-0.014238359_0.jpg,51.54751716_-0.014238359_0,51.54751716,-0.014238359,0,image_459,23,high,1,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.54751716_-0.014238359_90.jpg,51.54751716_-0.014238359_90,51.54751716,-0.014238359,90,image_460,15,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.54760084_-0.175835053_0.jpg,51.54760084_-0.175835053_0,51.54760084,-0.175835053,0,image_461,18,medium,1.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.54777827_-0.008163146_0.jpg,51.54777827_-0.008163146_0,51.54777827,-0.008163146,0,image_462,12,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.54777827_-0.008163146_90.jpg,51.54777827_-0.008163146_90,51.54777827,-0.008163146,90,image_463,8,very_low,4,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.54912264_-0.011125693_0.jpg,51.54912264_-0.011125693_0,51.54912264,-0.011125693,0,image_464,15,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5491645_-0.008415532_0.jpg,51.5491645_-0.008415532_0,51.5491645,-0.008415532,0,image_465,8,very_low,4,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.55242134_-0.297010825_0.jpg,51.55242134_-0.297010825_0,51.55242134,-0.297010825,0,image_466,20,high,1,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.55242134_-0.297010825_90.jpg,51.55242134_-0.297010825_90,51.55242134,-0.297010825,90,image_467,15,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.55270947_-0.0377022_0.jpg,51.55270947_-0.0377022_0,51.55270947,-0.0377022,0,image_468,11,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5535721_-0.090388019_0.jpg,51.5535721_-0.090388019_0,51.5535721,-0.090388019,0,image_469,11,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.55860856_-0.28144001_90.jpg,51.55860856_-0.28144001_90,51.55860856,-0.28144001,90,image_470,10,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.56015666_-0.365159889_0.jpg,51.56015666_-0.365159889_0,51.56015666,-0.365159889,0,image_471,16,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.56783176_-0.067592974_90.jpg,51.56783176_-0.067592974_90,51.56783176,-0.067592974,90,image_472,18,medium,1.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.57327087_-0.371266664_90.jpg,51.57327087_-0.371266664_90,51.57327087,-0.371266664,90,image_473,14,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.57511279_-0.35444171_90.jpg,51.57511279_-0.35444171_90,51.57511279,-0.35444171,90,image_474,13,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5758613_0.127040603_0.jpg,51.5758613_0.127040603_0,51.5758613,0.127040603,0,image_475,17,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.57734121_-0.119306086_90.jpg,51.57734121_-0.119306086_90,51.57734121,-0.119306086,90,image_476,16,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.57918008_-0.066220431_0.jpg,51.57918008_-0.066220431_0,51.57918008,-0.066220431,0,image_477,21,high,1,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.57947442_-0.333976614_0.jpg,51.57947442_-0.333976614_0,51.57947442,-0.333976614,0,image_478,20,high,1,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.580029_-0.334795855_0.jpg,51.580029_-0.334795855_0,51.580029,-0.334795855,0,image_479,11,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.580029_-0.334795855_90.jpg,51.580029_-0.334795855_90,51.580029,-0.334795855,90,image_480,14,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.58150627_-0.337171657_0.jpg,51.58150627_-0.337171657_0,51.58150627,-0.337171657,0,image_481,15,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.58150627_-0.337171657_90.jpg,51.58150627_-0.337171657_90,51.58150627,-0.337171657,90,image_482,13,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.59394732_-0.137270529_0.jpg,51.59394732_-0.137270529_0,51.59394732,-0.137270529,0,image_483,21,high,1,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.60481148_-0.068095372_90.jpg,51.60481148_-0.068095372_90,51.60481148,-0.068095372,90,image_484,15,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.60519758_-0.111931439_0.jpg,51.60519758_-0.111931439_0,51.60519758,-0.111931439,0,image_485,10,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.60519758_-0.111931439_90.jpg,51.60519758_-0.111931439_90,51.60519758,-0.111931439,90,image_486,16,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.60604077_-0.068184498_0.jpg,51.60604077_-0.068184498_0,51.60604077,-0.068184498,0,image_487,6,very_low,4,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.607955_-0.146169884_90.jpg,51.607955_-0.146169884_90,51.607955,-0.146169884,90,image_488,15,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.61272641_-0.175754217_0.jpg,51.61272641_-0.175754217_0,51.61272641,-0.175754217,0,image_489,11,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.61272641_-0.175754217_90.jpg,51.61272641_-0.175754217_90,51.61272641,-0.175754217,90,image_490,16,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.61654166_0.183341586_0.jpg,51.61654166_0.183341586_0,51.61654166,0.183341586,0,image_491,17,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.61658705_-0.176778949_0.jpg,51.61658705_-0.176778949_0,51.61658705,-0.176778949,0,image_492,12,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.61658705_-0.176778949_90.jpg,51.61658705_-0.176778949_90,51.61658705,-0.176778949,90,image_493,18,medium,1.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.61690621_-0.008652594_90.jpg,51.61690621_-0.008652594_90,51.61690621,-0.008652594,90,image_494,13,low,2.5,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.63296339_-0.159767132_0.jpg,51.63296339_-0.159767132_0,51.63296339,-0.159767132,0,image_495,21,high,1,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.63703531_-0.007612223_90.jpg,51.63703531_-0.007612223_90,51.63703531,-0.007612223,90,image_496,17,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.63913918_-0.198392148_0.jpg,51.63913918_-0.198392148_0,51.63913918,-0.198392148,0,image_497,17,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.64181785_-0.162830822_90.jpg,51.64181785_-0.162830822_90,51.64181785,-0.162830822,90,image_498,10,low,3,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.64809353_-0.079779467_0.jpg,51.64809353_-0.079779467_0,51.64809353,-0.079779467,0,image_499,15,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.65122373_-0.080381808_0.jpg,51.65122373_-0.080381808_0,51.65122373,-0.080381808,0,image_500,17,medium,2,,
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R115_P23_F.jpg,,,,,image_501,0,new,5,R115_P23_F.jpg,borough_supplement
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R118_P3_B.jpg,,,,,image_502,0,new,5,R118_P3_B.jpg,borough_supplement
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R133_P3_F.jpg,,,,,image_503,0,new,5,R133_P3_F.jpg,borough_supplement
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R163_P3_F.jpg,,,,,image_504,0,new,5,R163_P3_F.jpg,borough_supplement
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R167_P27_F.jpg,,,,,image_505,0,new,5,R167_P27_F.jpg,borough_supplement
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R179_P3_L.jpg,,,,,image_506,0,new,5,R179_P3_L.jpg,borough_supplement
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R20_P11_F.jpg,,,,,image_507,0,new,5,R20_P11_F.jpg,borough_supplement
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R20_P52_B.jpg,,,,,image_508,0,new,5,R20_P52_B.jpg,borough_supplement
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R200_P81_B.jpg,,,,,image_509,0,new,5,R200_P81_B.jpg,borough_supplement
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R202_P19_B.jpg,,,,,image_510,0,new,5,R202_P19_B.jpg,borough_supplement
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R243_P10_F.jpg,,,,,image_511,0,new,5,R243_P10_F.jpg,borough_supplement
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R25_P8_F.jpg,,,,,image_512,0,new,5,R25_P8_F.jpg,borough_supplement
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R252_P3_F.jpg,,,,,image_513,0,new,5,R252_P3_F.jpg,borough_supplement
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R257_P38_F.jpg,,,,,image_514,0,new,5,R257_P38_F.jpg,borough_supplement
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R293_P21_B.jpg,,,,,image_515,0,new,5,R293_P21_B.jpg,borough_supplement
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R320_P38_B.jpg,,,,,image_516,0,new,5,R320_P38_B.jpg,borough_supplement
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R320_P6_F.jpg,,,,,image_517,0,new,5,R320_P6_F.jpg,borough_supplement
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R327_P12_B.jpg,,,,,image_518,0,new,5,R327_P12_B.jpg,borough_supplement
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R327_P5_F.jpg,,,,,image_519,0,new,5,R327_P5_F.jpg,borough_supplement
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R398_P4_F.jpg,,,,,image_520,0,new,5,R398_P4_F.jpg,borough_supplement
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R404_P56_F.jpg,,,,,image_521,0,new,5,R404_P56_F.jpg,borough_supplement
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R407_P12_B.jpg,,,,,image_522,0,new,5,R407_P12_B.jpg,borough_supplement
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R411_P4_F.jpg,,,,,image_523,0,new,5,R411_P4_F.jpg,borough_supplement
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R416_P2_F.jpg,,,,,image_524,0,new,5,R416_P2_F.jpg,borough_supplement
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R425_P25_F.jpg,,,,,image_525,0,new,5,R425_P25_F.jpg,borough_supplement
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R425_P41_F.jpg,,,,,image_526,0,new,5,R425_P41_F.jpg,borough_supplement
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R425_P9_F.jpg,,,,,image_527,0,new,5,R425_P9_F.jpg,borough_supplement
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R489_P21_B.jpg,,,,,image_528,0,new,5,R489_P21_B.jpg,borough_supplement
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R497_P18_B.jpg,,,,,image_529,0,new,5,R497_P18_B.jpg,borough_supplement
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R525_P20_F.jpg,,,,,image_530,0,new,5,R525_P20_F.jpg,borough_supplement
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R525_P22_F.jpg,,,,,image_531,0,new,5,R525_P22_F.jpg,borough_supplement
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R540_P35_F.jpg,,,,,image_532,0,new,5,R540_P35_F.jpg,borough_supplement
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R540_P41_B.jpg,,,,,image_533,0,new,5,R540_P41_B.jpg,borough_supplement
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R561_P3_R.jpg,,,,,image_534,0,new,5,R561_P3_R.jpg,borough_supplement
https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/R733_P14_F.jpg,,,,,image_535,0,new,5,R733_P14_F.jpg,borough_supplement
